age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
28,10,1,1,0.0,863,1,1,2,27,8,4.889347514764574,1.0,-1,0.0,3
39,4,2,2,0.0,307,0,0,0,22,8,4.08159683839031,2.0,-1,0.0,3
82,3,0,0,0.0,1381,0,0,0,28,4,3.333016159458004,3.0,93,1.0,0
26,9,2,1,0.0,1231,1,0,0,3,6,4.997734376003042,2.0,96,4.999999999999998,2
25,4,2,2,0.0,3902,0,0,0,23,11,6.202410082475541,1.0,-1,0.0,3
57,4,1,2,0.0,10583,0,0,0,28,11,4.836466795990918,3.0,98,3.0,2
24,6,2,2,0.0,2984,1,0,2,27,8,6.3521691898209465,1.0,-1,0.0,3
27,8,2,1,0.0,538,0,0,0,4,6,3.679507094562492,2.0,-1,0.0,3
52,7,1,1,0.0,992,1,0,0,27,10,5.129781655563918,1.0,500,1.0,0
33,0,2,1,0.0,5,1,0,0,15,8,6.350332320468369,2.0,368,2.0,0
41,4,1,2,0.0,11000,0,0,0,12,1,3.852666723558134,2.0,104,1.0,0
28,0,2,1,0.0,261,1,1,0,29,4,4.466373710444616,3.0,142,5.999999999999999,2
31,6,1,2,0.0,414,0,0,0,14,1,4.000659058374701,4.999999999999998,-1,0.0,3
58,9,1,1,0.0,589,1,0,0,10,3,5.395176397477606,3.0,183,5.999999999999999,2
40,7,0,0,0.0,1937,1,0,2,2,6,3.333016159458004,1.0,-1,0.0,3
27,0,2,1,0.0,276,1,0,2,19,8,4.717577289367422,2.0,-1,0.0,3
28,0,1,1,0.0,157,1,1,0,28,5,3.96831780336903,2.0,-1,0.0,3
43,9,0,1,0.0,1612,0,0,0,25,8,4.503964342658188,2.0,353,1.0,1
47,2,1,1,0.0,0,0,0,2,19,6,5.5383531808507245,2.0,-1,0.0,3
38,0,1,1,0.0,326,1,0,0,17,0,3.140409198272226,2.0,-1,0.0,3
26,0,2,1,0.0,1099,0,0,0,15,4,3.462269447788012,2.0,225,8.0,1
51,0,0,1,0.0,-338,1,0,0,29,5,3.443224450329921,2.0,-1,0.0,3
50,9,1,0,0.0,570,0,0,2,20,6,2.2769661071204754,3.0,-1,0.0,3
52,2,0,1,0.0,105,0,1,1,22,5,4.563300897185558,3.999999999999999,-1,0.0,3
28,1,1,1,0.0,708,1,0,2,6,6,4.828783746407009,4.999999999999998,-1,0.0,3
23,8,2,1,0.0,381,0,0,0,23,3,5.86506416114346,1.0,189,2.0,1
35,7,1,1,0.0,152,1,0,2,2,6,5.5383531808507245,1.0,-1,0.0,3
34,9,2,2,0.0,184,1,0,0,30,5,3.3434466104789884,3.0,-1,0.0,3
48,0,1,0,0.0,3644,1,1,1,31,5,6.535841315152064,8.999999999999996,-1,0.0,3
35,7,0,1,0.0,-504,0,0,0,10,5,4.337901520377776,1.0,-1,0.0,3
36,0,2,1,0.0,206,1,0,2,8,8,4.0876459029501735,1.0,-1,0.0,3
33,1,1,1,0.0,202,1,0,0,17,0,4.969451690210418,1.0,-1,0.0,3
36,4,2,2,1.0,-508,1,0,0,17,0,6.154921532844659,2.0,-1,0.0,3
53,7,1,1,0.0,197,1,0,0,17,0,4.701100774043519,1.0,-1,0.0,3
27,8,2,1,0.0,91,0,0,1,4,2,3.9218085820103177,5.999999999999999,95,8.0,1
53,4,1,2,0.0,1356,1,0,0,9,9,4.94795089581764,2.0,96,3.999999999999999,0
47,1,1,0,0.0,-58,1,0,0,18,5,3.3943253441093506,2.0,-1,0.0,3
77,5,1,0,0.0,3324,0,0,0,13,8,4.624955144647758,1.0,91,4.999999999999998,2
26,8,2,1,0.0,132,0,0,0,4,6,4.280313744803609,1.0,-1,0.0,3
47,9,0,2,0.0,8422,0,0,0,8,1,4.186971443072528,3.999999999999999,-1,0.0,3
56,4,1,2,0.0,171,0,1,1,17,5,5.6596796163109,2.0,-1,0.0,3
32,9,2,2,0.0,720,0,0,0,12,1,4.368462481311209,3.999999999999999,-1,0.0,3
41,2,1,1,0.0,187,0,1,0,21,5,4.885621301664719,1.0,-1,0.0,3
34,9,2,1,0.0,4943,1,1,0,19,9,3.622172690104166,2.0,-1,0.0,3
59,5,1,0,0.0,574,0,0,0,18,1,4.169903523363071,5.999999999999999,-1,0.0,3
53,4,1,2,0.0,75,0,0,0,20,1,4.274973690166411,2.0,-1,0.0,3
60,5,1,0,0.0,71,0,0,0,10,5,3.655232150005339,3.0,-1,0.0,3
28,4,1,1,0.0,292,1,0,2,28,8,5.383729514524361,1.0,-1,0.0,3
46,1,1,0,0.0,-44,0,1,1,22,1,2.11562082416138,12.0,-1,0.0,3
22,8,2,1,0.0,948,0,0,1,18,1,4.269615564207284,1.0,197,2.0,0
42,1,1,1,0.0,3,1,0,0,12,8,3.630513952003432,1.0,-1,0.0,3
54,4,1,2,0.0,2819,0,0,0,7,1,3.6714635363386248,3.0,-1,0.0,3
52,7,1,3,0.0,337,1,0,2,19,8,3.322496824365753,3.0,-1,0.0,3
58,6,1,2,0.0,5810,0,0,0,12,7,3.794837549778266,1.0,-1,0.0,3
29,6,2,2,0.0,805,0,0,0,23,3,3.742209436027645,1.0,103,7.0,0
31,4,2,2,0.0,5691,1,0,0,21,5,4.896777023113142,1.0,-1,0.0,3
35,1,1,1,0.0,503,1,1,2,9,8,2.9823648477471414,2.0,-1,0.0,3
30,10,2,1,0.0,0,1,0,0,16,0,3.7800021353855215,1.0,-1,0.0,3
34,9,2,2,0.0,0,1,0,0,17,0,3.928544212418221,2.0,-1,0.0,3
38,1,2,0,0.0,0,1,0,0,7,8,4.870639179733525,2.0,-1,0.0,3
32,1,1,0,0.0,-6,1,0,0,6,8,4.000659058374701,2.0,-1,0.0,3
34,4,1,2,0.0,2374,1,1,0,18,6,4.540726475788741,2.0,314,2.0,0
32,4,1,2,0.0,937,0,0,0,26,8,3.0375370019885963,1.0,190,1.0,0
29,6,1,2,0.0,1,0,0,0,18,5,3.987807459317618,3.0,-1,0.0,3
29,1,1,1,0.0,15,0,0,0,3,6,3.772525094951822,1.0,-1,0.0,3
39,4,1,2,0.0,1654,0,1,0,21,9,3.880723392090261,1.0,-1,0.0,3
47,0,2,1,0.0,3696,0,0,0,12,4,6.0019030306466,3.999999999999999,-1,0.0,3
27,9,0,1,0.0,1977,1,0,0,22,8,5.20982739895367,1.0,-1,0.0,3
52,4,0,2,0.0,-803,1,0,0,7,1,3.734525982304581,3.0,-1,0.0,3
25,7,2,2,0.0,12,0,0,0,12,6,3.69545327015172,5.999999999999999,-1,0.0,3
53,10,1,0,0.0,980,1,0,0,3,2,4.878145770478119,1.0,-1,0.0,3
55,4,1,2,0.0,11000,0,0,0,18,9,3.37422198829968,1.0,-1,0.0,3
35,6,2,2,0.0,5462,0,0,0,2,9,4.1175345932350025,1.0,186,1.0,2
24,0,2,1,0.0,166,0,0,0,10,11,4.475851471625275,2.0,-1,0.0,3
46,0,0,1,0.0,-60,0,0,0,17,9,3.622172690104166,1.0,-1,0.0,3
38,2,1,2,0.0,0,0,0,0,23,5,5.454222788621013,2.0,-1,0.0,3
35,1,1,1,0.0,-701,1,1,0,7,8,5.451449994701349,3.0,-1,0.0,3
58,4,1,2,0.0,4152,1,0,1,14,9,3.9419226980642974,1.0,-1,0.0,3
42,9,1,1,0.0,534,0,0,0,5,1,4.729833477073591,1.0,-1,0.0,3
39,9,1,1,0.0,24,1,0,0,28,4,3.2574082114622884,3.999999999999999,-1,0.0,3
30,7,2,1,0.0,-143,1,0,0,15,8,3.322496824365753,1.0,-1,0.0,3
44,0,0,1,0.0,163,1,0,0,14,5,7.429064775207263,2.0,-1,0.0,3
27,8,2,2,0.0,5291,0,0,0,12,9,4.141030604501615,2.0,92,2.0,0
77,5,1,3,0.0,1807,0,0,1,20,10,4.955145838309587,1.0,-1,0.0,3
36,0,2,1,0.0,148,1,0,0,15,8,7.024949426868269,3.999999999999999,374,2.0,0
71,5,1,2,0.0,653,0,0,1,26,3,4.933475665089595,1.0,-1,0.0,3
37,4,1,2,0.0,203,0,0,0,21,10,6.004042022373695,1.0,90,4.999999999999998,2
44,9,1,2,0.0,1933,0,0,0,5,6,5.250171702849765,1.0,-1,0.0,3
52,4,1,2,0.0,388,0,0,0,25,8,4.549792554652635,1.0,-1,0.0,3
30,4,2,2,0.0,199,0,1,0,28,5,3.734525982304581,7.0,-1,0.0,3
31,9,1,1,0.0,318,0,0,0,2,2,4.713472724989676,1.0,-1,0.0,3
54,7,1,3,0.0,0,1,0,0,5,3,5.842168588426484,2.0,267,1.0,1
53,1,1,1,0.0,0,1,0,0,7,8,5.073361236072213,2.0,-1,0.0,3
31,0,2,1,0.0,0,0,0,0,17,0,4.1175345932350025,3.0,-1,0.0,3
29,8,2,1,0.0,1779,0,0,0,4,6,5.049628834471111,1.0,-1,0.0,3
30,4,1,2,0.0,1567,1,0,0,12,1,6.690638160080168,3.999999999999999,-1,0.0,3
45,4,1,2,0.0,904,1,1,2,20,6,2.0406303143070144,8.999999999999996,-1,0.0,3
42,4,1,2,0.0,1823,1,0,2,13,8,2.529709944845343,1.0,-1,0.0,3
36,1,1,0,0.0,409,1,0,2,11,6,3.2794934048358044,3.0,-1,0.0,3
29,1,2,2,0.0,455,0,0,1,27,8,4.264239221289785,2.0,36,1.0,2
37,0,1,1,0.0,0,1,0,0,22,5,4.099672037884278,1.0,-1,0.0,3
50,0,1,1,0.0,706,1,0,0,6,1,6.870727213558576,3.999999999999999,-1,0.0,3
31,1,1,1,0.0,1329,1,1,2,9,8,3.757449814519705,1.0,-1,0.0,3
44,9,2,2,0.0,643,0,0,0,16,10,4.770080172334528,1.0,143,3.0,0
36,4,2,2,0.0,1373,1,0,2,20,8,3.831256371246868,2.0,-1,0.0,3
49,1,1,0,1.0,-98,1,0,0,20,9,4.08159683839031,2.0,-1,0.0,3
44,10,1,1,1.0,-505,1,0,2,3,6,3.5882778627489147,10.999999999999998,-1,0.0,3
34,1,1,1,0.0,-257,1,0,0,15,8,3.9419226980642974,1.0,368,3.999999999999999,0
37,7,0,1,0.0,241,1,0,0,14,8,4.123442540076387,1.0,371,1.0,0
27,8,2,2,0.0,5169,1,0,0,3,11,5.152534208687064,1.0,466,3.0,2
53,6,1,0,0.0,4576,0,0,1,30,5,3.2903870491072795,2.0,-1,0.0,3
32,8,2,1,0.0,1102,0,0,1,8,10,4.152644866185855,1.0,-1,0.0,3
45,6,0,2,1.0,75,1,1,0,4,3,4.378522324607275,1.0,-1,0.0,3
28,4,2,2,0.0,41,1,0,0,15,8,6.25851293616363,3.0,352,2.0,1
52,7,1,1,0.0,659,0,0,0,28,4,5.015193935009114,3.999999999999999,93,1.0,2
47,6,1,2,0.0,1011,0,0,0,6,10,6.106422565604589,1.0,-1,0.0,3
31,9,2,2,0.0,967,0,0,0,21,9,4.242548701485387,3.0,-1,0.0,3
31,4,2,2,1.0,-365,1,0,2,30,8,4.750071912992981,5.999999999999999,-1,0.0,3
30,1,1,1,0.0,501,1,1,2,27,8,5.403718723413724,1.0,-1,0.0,3
60,6,1,1,0.0,0,0,0,2,6,6,3.443224450329921,1.0,-1,0.0,3
38,1,2,0,0.0,947,1,0,0,12,8,4.911545398454181,2.0,-1,0.0,3
38,1,1,0,0.0,467,1,0,2,16,8,4.976563113284706,1.0,-1,0.0,3
34,6,2,2,0.0,36,0,0,1,28,4,2.953713000132053,1.0,-1,0.0,3
27,11,2,1,0.0,1187,0,0,1,26,3,4.358339697587946,1.0,101,1.0,0
46,9,1,1,0.0,792,0,0,2,5,6,4.007043275758349,2.0,-1,0.0,3
48,6,1,2,0.0,7,1,0,2,5,8,4.611930050095426,1.0,-1,0.0,3
37,2,1,1,0.0,-170,1,0,2,28,8,2.691643022660833,1.0,-1,0.0,3
37,4,1,2,0.0,2951,0,0,0,21,9,3.481035717287473,3.0,-1,0.0,3
48,0,2,1,0.0,1544,1,0,1,30,6,4.508604022693585,1.0,450,2.0,0
25,8,2,2,0.0,326,0,0,0,26,8,5.015193935009114,1.0,-1,0.0,3
34,4,2,2,0.0,-292,1,0,0,19,1,4.075523471226806,5.999999999999999,-1,0.0,3
25,0,2,1,0.0,96,1,0,2,9,8,4.044783825834629,2.0,-1,0.0,3
38,9,1,1,0.0,5115,1,0,0,2,6,4.746042840064914,1.0,95,7.0,2
42,10,1,3,0.0,190,0,0,0,11,1,5.883208394486513,2.0,-1,0.0,3
25,9,2,1,0.0,4718,0,0,0,24,5,5.894472263028664,1.0,-1,0.0,3
30,9,1,1,0.0,455,1,0,0,21,9,6.0019030306466,1.0,-1,0.0,3
46,4,1,2,0.0,2817,0,0,0,17,11,5.484475352442165,1.0,-1,0.0,3
52,1,1,0,0.0,117,0,1,0,24,5,3.96831780336903,2.0,-1,0.0,3
29,0,2,1,0.0,306,1,0,0,18,8,6.035882824822383,3.999999999999999,-1,0.0,3
42,0,1,1,0.0,-1386,1,1,0,15,5,2.968132269144789,3.999999999999999,-1,0.0,3
41,0,1,1,0.0,120,0,1,0,8,5,5.331387288833657,1.0,-1,0.0,3
44,1,0,1,0.0,579,1,0,2,6,8,4.175613775724496,2.0,-1,0.0,3
53,4,1,2,0.0,11000,1,1,0,7,8,4.581145748287445,1.0,358,8.0,1
30,4,2,2,0.0,277,1,0,0,8,8,3.981339502846743,1.0,42,1.0,1
36,10,2,2,0.0,221,0,0,0,3,3,4.322400501255742,3.999999999999999,-1,0.0,3
41,6,1,1,0.0,3123,1,0,0,3,0,6.799926580430724,2.0,135,2.0,0
41,10,1,1,0.0,0,1,1,0,5,8,5.049628834471111,1.0,-1,0.0,3
55,4,1,0,0.0,621,0,1,0,2,3,3.596832635439625,1.0,208,1.0,0
53,4,0,2,0.0,50,1,0,0,15,8,5.802680791798789,1.0,337,3.0,0
35,1,0,0,0.0,1792,1,0,0,31,5,5.709242984147993,5.999999999999999,-1,0.0,3
42,9,1,2,0.0,1079,0,0,0,31,5,3.0375370019885963,2.0,-1,0.0,3
32,4,1,1,0.0,1477,1,0,0,18,9,3.571001184652212,1.0,-1,0.0,3
49,9,1,2,0.0,3726,0,0,0,5,1,6.239320739689947,2.0,-1,0.0,3
58,11,1,3,0.0,1547,0,0,1,5,1,6.773820744561989,3.999999999999999,-1,0.0,3
34,4,2,2,0.0,268,0,0,0,7,11,5.601193393585297,1.0,-1,0.0,3
42,4,0,1,0.0,283,1,0,0,23,5,6.008313843957015,1.0,-1,0.0,3
27,10,2,2,0.0,3060,0,0,0,30,4,5.456991781779959,1.0,-1,0.0,3
33,4,1,1,0.0,588,1,0,0,18,8,1.9118661433283812,4.999999999999998,-1,0.0,3
60,0,0,1,0.0,11000,0,0,1,12,10,4.499311722000347,1.0,187,1.0,2
38,4,0,2,0.0,547,1,0,2,14,8,3.7800021353855215,3.999999999999999,-1,0.0,3
57,4,1,1,0.0,7162,0,0,0,17,9,3.3011841761121925,1.0,-1,0.0,3
49,1,1,1,0.0,102,0,0,0,29,1,4.242548701485387,2.0,-1,0.0,3
31,7,1,1,0.0,447,0,0,0,19,7,4.296226909900453,3.0,-1,0.0,3
37,1,1,0,0.0,152,1,0,0,17,0,4.456841333435252,2.0,-1,0.0,3
34,9,1,1,0.0,1035,0,0,0,25,1,7.048626890021419,9.999999999999998,-1,0.0,3
41,2,1,1,0.0,8491,1,0,0,18,9,6.341126384857527,1.0,-1,0.0,3
30,4,2,1,0.0,186,1,0,0,20,9,4.373500212524209,3.0,-1,0.0,3
41,6,1,1,0.0,20,0,0,2,5,6,4.805534336641023,1.0,-1,0.0,3
51,4,1,2,0.0,469,0,0,0,14,10,5.337271829842043,1.0,182,3.0,2
37,4,0,2,0.0,1775,0,0,0,15,5,5.403718723413724,4.999999999999998,-1,0.0,3
34,7,1,1,0.0,-315,1,0,2,8,8,2.968132269144789,2.0,-1,0.0,3
30,1,2,1,0.0,315,0,0,0,23,6,7.093985502590058,1.0,-1,0.0,3
43,4,1,2,0.0,78,1,0,0,21,9,2.634039585877656,1.0,109,1.0,1
25,8,2,1,0.0,2975,0,0,0,2,11,6.087964376577899,2.0,-1,0.0,3
58,4,0,2,0.0,5701,0,0,0,30,0,4.885621301664719,1.0,87,1.0,2
59,0,2,1,0.0,4744,0,0,0,4,11,6.247016728801017,1.0,-1,0.0,3
49,7,1,2,0.0,306,1,0,0,18,1,4.607566200524816,7.0,-1,0.0,3
42,9,1,1,1.0,-197,1,0,0,6,1,3.1029060860243187,7.0,-1,0.0,3
29,4,2,2,0.0,5359,0,0,0,18,3,3.852666723558134,1.0,-1,0.0,3
30,4,2,2,0.0,11000,0,0,0,14,11,4.980108559644874,1.0,-1,0.0,3
40,10,2,2,0.0,7968,0,0,0,2,6,5.624275119713345,1.0,-1,0.0,3
23,0,2,2,0.0,314,0,1,0,8,0,3.8168013093567112,3.999999999999999,-1,0.0,3
36,9,1,0,0.0,3350,1,0,0,16,0,3.333016159458004,1.0,269,3.0,1
54,4,1,2,0.0,1464,0,0,0,30,6,3.9218085820103177,1.0,-1,0.0,3
39,10,2,2,0.0,7,1,0,0,20,9,6.344813087561526,3.999999999999999,-1,0.0,3
47,4,2,2,0.0,-230,0,0,0,4,3,4.64216933567549,1.0,-1,0.0,3
45,10,2,1,0.0,33,0,0,0,5,3,5.171822742843996,1.0,-1,0.0,3
25,7,1,1,0.0,4522,1,0,0,18,8,4.050982268656094,3.999999999999999,-1,0.0,3
59,4,1,3,0.0,3428,1,1,0,19,9,3.499532738433449,1.0,-1,0.0,3
31,6,2,2,0.0,1815,0,0,1,9,3,7.27056699683812,1.0,-1,0.0,3
37,4,1,2,0.0,21,1,0,2,29,8,2.90927441370995,2.0,-1,0.0,3
35,4,2,2,0.0,0,0,1,0,14,1,4.944342806213113,3.999999999999999,-1,0.0,3
48,4,1,2,0.0,1600,0,0,0,18,9,5.206688852973958,1.0,-1,0.0,3
34,9,1,1,0.0,47,0,0,0,25,1,3.742209436027645,5.999999999999999,-1,0.0,3
48,2,0,2,0.0,0,1,1,2,20,6,3.794837549778266,1.0,-1,0.0,3
37,9,2,1,0.0,6714,1,0,2,23,8,3.37422198829968,1.0,-1,0.0,3
63,5,2,2,0.0,791,0,0,0,21,10,4.2534312926967885,2.0,-1,0.0,3
29,1,2,1,0.0,415,0,1,0,28,4,3.9485662213280825,1.0,-1,0.0,3
52,1,1,1,0.0,331,0,0,0,8,1,3.311886788562368,3.999999999999999,-1,0.0,3
29,1,1,1,0.0,5903,1,0,2,8,8,4.152644866185855,1.0,-1,0.0,3
35,4,0,2,0.0,146,0,0,0,6,1,5.91905023794698,2.0,-1,0.0,3
39,9,1,1,0.0,1587,1,0,0,2,6,4.013400147229545,3.0,-1,0.0,3
46,7,1,1,0.0,-522,1,0,0,31,5,3.0375370019885963,2.0,-1,0.0,3
29,4,2,2,0.0,11000,0,0,0,18,3,4.513230847098408,7.0,-1,0.0,3
34,1,1,1,0.0,808,1,1,0,17,5,2.247137920660659,3.0,-1,0.0,3
45,5,0,1,0.0,1735,0,1,2,17,6,4.69695718880009,1.0,-1,0.0,3
48,0,1,1,0.0,476,0,0,2,5,6,5.331387288833657,3.0,-1,0.0,3
28,8,2,1,0.0,231,1,0,0,8,8,2.953713000132053,1.0,-1,0.0,3
46,4,1,2,0.0,3984,0,0,0,13,1,3.234911159750941,2.0,-1,0.0,3
37,9,1,1,1.0,0,0,0,2,18,6,4.378522324607275,1.0,-1,0.0,3
35,4,1,2,0.0,802,1,0,0,6,8,5.842168588426484,2.0,-1,0.0,3
22,8,2,3,0.0,466,0,0,0,30,6,4.969451690210418,1.0,-1,0.0,3
51,9,1,3,0.0,573,1,1,2,14,8,4.353254409709861,1.0,-1,0.0,3
39,0,2,1,0.0,2345,1,0,0,8,8,5.337271829842043,2.0,344,2.0,0
36,4,1,2,0.0,495,0,0,0,14,6,4.111603669743604,1.0,94,8.0,2
53,4,0,2,0.0,2679,0,0,0,20,9,4.650712187985977,3.0,-1,0.0,3
50,10,1,1,0.0,3357,0,0,0,9,6,4.3934960825464895,3.999999999999999,-1,0.0,3
77,5,1,0,0.0,1385,0,0,1,8,11,3.9419226980642974,3.999999999999999,-1,0.0,3
45,9,1,2,0.0,5110,0,0,0,22,0,4.836466795990918,2.0,-1,0.0,3
59,5,1,0,0.0,2074,0,0,0,21,2,5.265468205962986,1.0,186,2.0,2
40,7,1,1,0.0,113,1,0,2,4,6,3.69545327015172,1.0,-1,0.0,3
43,4,1,2,0.0,0,1,0,0,5,3,4.585577761328971,2.0,-1,0.0,3
87,5,1,1,0.0,433,0,0,1,15,2,3.8737605561432313,1.0,-1,0.0,3
27,1,2,2,0.0,567,0,0,0,25,9,4.388520147277725,2.0,184,1.0,2
43,0,2,1,0.0,733,1,0,0,25,8,4.594407251504569,1.0,187,3.0,2
50,4,1,2,1.0,72,0,0,0,22,1,4.013400147229545,12.0,-1,0.0,3
43,4,1,2,0.0,0,0,0,0,14,5,6.7223548616540345,3.0,-1,0.0,3
50,9,1,1,0.0,1838,1,1,0,13,1,4.301496099499769,7.999999999999997,-1,0.0,3
54,1,1,0,0.0,2440,0,1,0,17,9,4.809430349998307,1.0,-1,0.0,3
34,1,1,1,0.0,634,0,1,0,12,8,5.956500916395367,3.0,-1,0.0,3
59,5,1,1,0.0,1887,0,0,0,28,1,3.353789937304376,7.999999999999997,-1,0.0,3
50,6,0,2,0.0,13,1,0,0,20,0,3.223502400151684,1.0,-1,0.0,3
95,5,0,0,0.0,2282,0,0,1,21,0,4.226082113403239,12.0,-1,0.0,3
32,1,2,1,0.0,567,1,0,0,7,8,4.563300897185558,2.0,342,3.999999999999999,1
63,5,0,0,0.0,1840,0,0,0,12,7,3.1647549968555637,3.0,-1,0.0,3
31,9,1,2,0.0,3382,0,0,0,30,0,5.9608652952764105,1.0,-1,0.0,3
54,10,0,1,0.0,309,0,0,0,20,0,4.403402553070632,1.0,-1,0.0,3
39,1,0,1,0.0,36,1,0,2,12,8,3.5534958309549336,2.0,-1,0.0,3
47,3,1,1,0.0,2524,0,0,0,12,10,3.517769491829246,1.0,-1,0.0,3
37,1,1,1,0.0,1590,0,0,2,12,6,4.692803710377139,2.0,-1,0.0,3
45,7,2,1,0.0,482,1,1,2,30,8,5.726318793665606,2.0,-1,0.0,3
40,2,1,2,0.0,3585,0,0,0,15,11,5.3808575019692615,3.0,-1,0.0,3
42,9,0,1,0.0,-106,1,0,2,29,8,3.423890707633228,1.0,-1,0.0,3
43,10,0,1,0.0,1854,0,0,0,30,0,4.766096637580032,1.0,-1,0.0,3
25,0,2,1,0.0,120,1,0,2,3,6,5.481743699202674,1.0,-1,0.0,3
30,4,1,2,0.0,265,1,0,2,26,8,2.7977840690300724,3.999999999999999,-1,0.0,3
34,4,1,2,0.0,158,0,0,0,9,11,4.576702128025977,2.0,132,3.999999999999999,0
41,1,0,1,0.0,-104,1,0,2,16,8,2.5515100978699903,3.0,-1,0.0,3
35,0,1,1,0.0,2,1,0,0,18,7,4.152644866185855,1.0,-1,0.0,3
53,4,1,2,0.0,37,0,0,0,28,1,2.8940461544666176,8.999999999999996,-1,0.0,3
28,8,2,1,0.0,5916,0,0,0,22,8,4.489967314386271,1.0,63,4.999999999999998,0
26,9,2,2,0.0,11000,0,0,0,13,3,3.638803788620397,1.0,-1,0.0,3
31,6,1,2,0.0,229,0,0,0,29,4,4.093670894161326,1.0,-1,0.0,3
40,9,2,1,0.0,5637,1,0,2,30,8,5.511592018036906,3.0,-1,0.0,3
42,1,1,3,0.0,149,1,0,1,23,5,4.789864365303994,3.0,-1,0.0,3
40,9,2,2,0.0,47,1,0,0,5,8,3.935248805476202,1.0,365,1.0,0
28,4,2,2,0.0,3796,0,0,0,8,5,4.733899880523305,2.0,-1,0.0,3
33,4,1,2,0.0,1808,0,0,0,28,2,4.44725358863922,3.0,-1,0.0,3
53,5,1,2,0.0,7132,0,0,0,13,1,3.353789937304376,2.0,-1,0.0,3
35,7,1,1,0.0,128,1,0,0,12,8,3.772525094951822,1.0,-1,0.0,3
36,1,0,1,0.0,719,1,0,2,13,8,6.557842934474549,1.0,-1,0.0,3
26,1,2,1,0.0,249,1,0,0,29,4,4.373500212524209,3.0,262,4.999999999999998,0
60,0,0,1,0.0,4519,0,0,0,2,3,3.887652659949325,1.0,-1,0.0,3
60,9,0,1,0.0,367,0,0,0,16,1,4.746042840064914,2.0,-1,0.0,3
43,10,1,0,0.0,9,1,1,0,6,8,5.280645660789948,1.0,-1,0.0,3
34,1,2,1,0.0,3043,1,1,0,20,9,5.805023747723935,1.0,-1,0.0,3
33,9,1,1,0.0,1968,1,0,0,20,0,7.601630176417497,3.0,-1,0.0,3
50,4,1,2,0.0,-151,1,0,0,18,9,3.0641375472410988,2.0,-1,0.0,3
30,0,0,1,0.0,419,0,0,0,3,11,3.1767406166557306,2.0,-1,0.0,3
50,4,1,2,0.0,-516,1,0,2,15,8,4.327584175863084,2.0,-1,0.0,3
27,7,2,1,0.0,1820,1,0,0,17,5,6.515353106359277,1.0,-1,0.0,3
62,1,1,0,0.0,1381,0,0,0,19,10,6.503320857844092,1.0,-1,0.0,3
35,7,2,1,0.0,1239,1,0,0,5,8,3.0239974389576183,2.0,347,1.0,0
45,0,1,1,0.0,524,1,0,0,23,5,6.106422565604589,1.0,-1,0.0,3
29,1,2,1,0.0,244,1,0,0,15,8,2.21620066746091,2.0,-1,0.0,3
25,8,2,1,0.0,154,0,0,0,2,11,4.987179077381365,1.0,183,3.0,2
45,9,0,1,0.0,441,1,0,0,2,3,5.462518415057033,1.0,-1,0.0,3
35,9,1,1,0.0,149,1,0,0,29,4,3.462269447788012,1.0,245,2.0,0
34,1,1,0,0.0,695,1,1,2,16,8,6.577976715990945,3.999999999999999,-1,0.0,3
44,7,1,1,0.0,0,1,1,0,11,8,3.9485662213280825,1.0,-1,0.0,3
26,1,2,0,0.0,102,1,0,2,16,8,2.8144530519284623,1.0,-1,0.0,3
48,4,1,2,0.0,1167,1,1,0,1,6,4.513230847098408,1.0,-1,0.0,3
29,0,2,1,0.0,266,1,0,0,6,8,5.476269340104031,1.0,-1,0.0,3
48,4,0,2,0.0,657,0,1,0,29,4,4.452054429645555,2.0,-1,0.0,3
57,4,1,2,0.0,372,0,0,0,21,9,5.511592018036906,3.0,-1,0.0,3
49,0,2,1,0.0,716,1,0,2,15,8,6.881104972826811,3.0,-1,0.0,3
53,4,1,1,0.0,2693,0,0,0,5,7,3.37422198829968,1.0,104,1.0,0
31,1,1,1,0.0,4471,1,0,2,9,8,4.654967773202647,2.0,-1,0.0,3
63,9,1,1,0.0,973,0,0,0,25,3,4.746042840064914,1.0,388,1.0,2
42,0,1,1,0.0,12,1,0,0,16,0,5.262418499858657,3.999999999999999,-1,0.0,3
27,4,1,2,0.0,893,0,0,0,16,10,3.901412008973134,2.0,-1,0.0,3
32,10,1,1,0.0,2996,1,0,2,19,8,3.1280427450450707,1.0,-1,0.0,3
38,3,0,2,0.0,4312,0,0,0,15,8,3.1155428622349324,3.999999999999999,175,5.999999999999999,0
30,0,1,1,0.0,0,0,0,0,1,6,4.746042840064914,1.0,-1,0.0,3
56,5,0,2,0.0,11000,0,0,0,25,8,6.577976715990945,1.0,-1,0.0,3
56,4,0,2,0.0,3287,0,0,0,27,0,5.354821148400446,1.0,-1,0.0,3
26,10,2,1,0.0,111,0,0,0,9,5,5.46802999238821,1.0,-1,0.0,3
40,4,1,2,0.0,552,0,0,0,28,5,6.008313843957015,7.999999999999997,-1,0.0,3
71,3,0,0,0.0,1311,0,0,0,10,9,4.676089733797076,2.0,91,1.0,2
51,10,1,2,0.0,1801,0,0,0,16,0,6.166886436986466,3.0,-1,0.0,3
34,0,1,1,0.0,1499,1,0,0,13,0,4.105649556653423,1.0,327,2.0,0
34,1,0,1,0.0,1780,1,0,2,2,6,4.111603669743604,8.999999999999996,-1,0.0,3
