age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
40,1,1,1,0.0,737,1,0,2,30,8,3.765007826941025,2.0,-1,0.0,3,0
60,2,1,0,0.0,83,1,0,0,17,5,4.680283351759672,2.0,-1,0.0,3,0
28,0,2,2,0.0,1104,1,0,0,28,5,3.1886053688151277,7.0,-1,0.0,3,0
27,0,2,3,0.0,5,1,0,0,17,5,4.322400501255742,2.0,-1,0.0,3,0
31,1,2,1,0.0,23,0,0,0,21,9,3.6137792402560556,1.0,-1,0.0,3,0
28,1,1,1,0.0,1137,0,0,0,6,3,3.7190297411356275,3.9999999999999987,211,3.0,1,0
27,1,2,1,0.0,181,0,0,2,13,8,3.852666723558134,1.0,-1,0.0,3,0
36,10,0,1,0.0,8267,0,0,2,18,6,4.758102489929905,2.0,-1,0.0,3,0
41,9,1,1,0.0,871,1,0,2,6,8,3.8384290204246003,1.0,-1,0.0,3,0
30,7,2,1,0.0,1824,1,0,0,21,5,3.894548740808586,2.0,-1,0.0,3,0
52,4,2,2,0.0,4,0,1,0,28,5,2.507390411431326,8.999999999999996,-1,0.0,3,0
35,0,1,1,0.0,421,1,0,0,18,9,4.870639179733525,1.0,-1,0.0,3,0
37,3,2,2,0.0,561,0,0,0,18,9,4.1175345932350025,1.0,165,2.0,0,0
37,7,1,1,0.0,1498,1,0,0,20,0,3.535754494288526,1.0,-1,0.0,3,0
48,4,0,2,0.0,657,0,1,0,29,4,4.452054429645555,2.0,-1,0.0,3,0
38,10,1,1,0.0,0,0,0,0,24,5,3.9942472145823915,2.0,-1,0.0,3,0
44,9,0,2,0.0,9192,1,0,2,6,6,3.0102921895856265,3.0,-1,0.0,3,0
43,9,1,1,0.0,7876,1,0,0,11,1,4.237079022940274,2.0,-1,0.0,3,0
35,1,2,1,0.0,0,1,0,0,9,3,4.327584175863084,3.0,280,1.0,1,0
40,9,1,1,0.0,192,0,0,0,7,1,4.5224462646081705,2.0,-1,0.0,3,0
42,1,1,0,0.0,803,1,0,2,7,8,4.013400147229545,2.0,-1,0.0,3,0
51,1,1,0,0.0,1694,0,0,0,13,1,4.105649556653423,2.0,-1,0.0,3,0
46,4,1,1,0.0,5559,0,0,2,17,6,5.3136276287572874,1.0,-1,0.0,3,0
40,1,0,0,0.0,737,1,1,2,12,8,3.4903173113501746,1.0,-1,0.0,3,0
51,3,1,3,0.0,174,0,0,1,29,5,4.70523452178256,3.0,-1,0.0,3,0
24,6,2,2,0.0,931,1,0,2,28,8,4.186971443072528,3.9999999999999987,-1,0.0,3,0
31,9,1,2,0.0,95,0,0,0,21,9,2.8470134811255874,5.999999999999999,-1,0.0,3,0
41,2,1,0,0.0,0,0,0,2,16,6,5.709242984147993,2.0,-1,0.0,3,0
34,9,2,1,0.0,4367,0,0,0,13,1,3.655232150005339,2.0,-1,0.0,3,0
31,1,1,0,0.0,68,1,0,2,8,8,4.327584175863084,1.0,-1,0.0,3,0
31,4,2,2,0.0,1308,0,0,0,22,1,4.7660966375800315,3.0,-1,0.0,3,0
52,5,0,0,0.0,353,0,0,0,31,5,5.032490906598206,3.9999999999999987,-1,0.0,3,0
38,1,1,1,0.0,-40,1,0,2,23,8,4.332751139860273,1.0,-1,0.0,3,0
31,1,1,1,0.0,0,1,0,2,9,8,3.7498505302969836,1.0,-1,0.0,3,0
34,0,1,1,0.0,-312,1,0,2,9,8,4.358339697587946,1.0,-1,0.0,3,0
22,8,2,3,0.0,549,0,0,0,2,11,3.901412008973134,1.0,-1,0.0,3,0
60,7,1,1,0.0,8837,1,0,2,16,8,3.831256371246868,3.9999999999999987,-1,0.0,3,0
28,1,1,1,0.0,1020,1,0,2,28,8,4.452054429645555,1.0,-1,0.0,3,0
31,0,1,1,0.0,3540,1,0,0,21,9,5.184574652975371,1.0,-1,0.0,3,0
32,4,1,2,0.0,663,0,1,0,22,5,3.0509155493464135,3.0,-1,0.0,3,0
77,5,1,0,0.0,2590,0,0,1,15,3,3.579667665418579,4.999999999999998,94,8.0,2,0
70,5,1,0,0.0,4982,0,0,0,4,8,6.077644187239239,2.0,-1,0.0,3,0
29,7,1,2,0.0,6,1,0,2,28,8,3.8240472815305635,2.0,-1,0.0,3,0
34,4,1,2,0.0,118,0,1,1,17,5,4.013400147229545,3.0,-1,0.0,3,0
38,1,0,0,0.0,-258,1,0,0,14,8,3.7574498145197053,2.0,370,3.9999999999999987,1,0
45,1,1,1,0.0,-221,1,1,2,3,6,4.007043275758349,1.0,-1,0.0,3,0
40,4,1,1,0.0,2596,0,0,2,12,6,4.378522324607275,1.0,-1,0.0,3,0
34,1,1,1,0.0,467,1,0,0,13,8,4.158419257274588,2.0,357,2.0,0,0
30,9,0,1,0.0,3100,1,0,0,20,9,3.687503455426643,1.0,183,3.9999999999999987,0,0
56,4,0,2,0.0,722,0,0,0,19,3,3.7574498145197053,3.0,94,2.0,0,0
50,9,1,1,0.0,797,1,0,2,6,8,4.885621301664719,1.0,-1,0.0,3,0
53,9,1,2,0.0,476,1,0,0,28,4,3.9419226980642983,1.0,-1,0.0,3,0
48,11,1,3,0.0,558,0,0,0,25,1,5.158985370255694,5.999999999999999,-1,0.0,3,0
53,2,1,1,0.0,162,1,0,0,7,8,4.540726475788741,2.0,-1,0.0,3,0
27,9,2,1,0.0,1842,1,1,0,18,8,5.844469062741297,2.0,300,1.0,0,0
46,1,1,1,0.0,2348,0,0,0,17,9,4.08159683839031,1.0,-1,0.0,3,0
54,5,1,0,0.0,11,1,1,0,18,1,2.8470134811255874,9.999999999999998,-1,0.0,3,0
36,1,1,1,0.0,2103,0,1,2,26,6,3.1647549968555633,1.0,-1,0.0,3,0
31,9,2,2,0.0,967,0,0,0,21,9,4.242548701485387,3.0,-1,0.0,3,0
58,9,1,1,0.0,116,0,0,2,16,6,5.583061742475907,3.0,-1,0.0,3,0
48,7,0,0,0.0,2805,0,1,0,23,5,4.2534312926967885,2.0,-1,0.0,3,0
29,7,1,1,0.0,1386,1,0,2,28,8,3.9813395028467427,1.0,-1,0.0,3,0
57,4,0,3,0.0,0,0,0,0,27,7,3.4903173113501746,1.0,-1,0.0,3,0
37,0,1,1,0.0,0,1,0,0,22,5,4.099672037884278,1.0,-1,0.0,3,0
53,4,1,1,0.0,90,1,0,1,20,0,3.1155428622349324,4.999999999999998,-1,0.0,3,0
58,4,1,1,0.0,37,0,0,0,18,1,3.3118867885623677,10.999999999999998,-1,0.0,3,0
33,0,1,1,0.0,7,1,0,0,17,0,5.664688851433003,1.0,148,1.0,0,0
38,4,1,2,0.0,676,0,0,0,15,8,3.0102921895856265,3.0,-1,0.0,3,0
28,1,2,1,0.0,3817,1,0,0,4,8,5.443108684163486,3.0,-1,0.0,3,0
28,0,2,1,0.0,144,0,1,0,8,5,3.772525094951822,1.0,-1,0.0,3,0
37,4,2,2,0.0,230,1,1,0,2,3,3.6470429451798556,2.0,272,1.0,0,0
27,4,2,2,1.0,0,1,0,2,19,8,4.878145770478119,1.0,-1,0.0,3,0
36,9,1,2,0.0,1109,0,0,0,13,1,4.785925167316743,2.0,-1,0.0,3,0
53,7,1,1,0.0,2925,1,0,2,15,8,7.073465273601129,3.9999999999999987,-1,0.0,3,0
26,7,2,1,0.0,397,0,0,0,29,4,4.531611257790985,1.0,-1,0.0,3,0
59,10,2,1,0.0,865,0,0,0,4,3,6.61446232872201,1.0,-1,0.0,3,0
31,9,2,1,0.0,816,0,0,0,9,6,3.4716868189265604,2.0,-1,0.0,3,0
59,4,1,0,0.0,396,1,0,2,2,6,3.1767406166557306,3.0,-1,0.0,3,0
40,1,0,1,0.0,0,1,0,2,6,8,3.655232150005339,2.0,-1,0.0,3,0
27,9,1,1,0.0,241,0,1,2,26,3,6.266145513710153,1.0,-1,0.0,3,0
32,7,1,1,0.0,243,1,1,2,6,8,3.831256371246868,1.0,-1,0.0,3,0
42,2,1,2,0.0,233,0,0,0,5,3,5.200396391919205,1.0,-1,0.0,3,0
43,7,1,1,0.0,43,1,0,0,18,8,4.181303021541534,1.0,-1,0.0,3,0
53,6,1,2,0.0,290,0,1,0,24,5,4.684466848791585,3.0,-1,0.0,3,0
30,7,2,1,0.0,101,1,0,0,19,9,3.322496824365753,2.0,-1,0.0,3,0
53,0,0,1,0.0,1151,1,0,2,5,8,5.090131208503751,1.0,-1,0.0,3,0
53,9,0,1,0.0,45,0,0,2,28,8,4.013400147229545,5.999999999999999,-1,0.0,3,0
57,4,1,2,0.0,1410,1,0,0,10,5,4.099672037884278,1.0,-1,0.0,3,0
33,9,1,1,0.0,1234,0,0,1,9,9,3.0375370019885963,1.0,-1,0.0,3,0
38,9,1,1,0.0,2767,1,0,0,21,9,5.898961582051807,2.0,-1,0.0,3,0
33,8,2,3,0.0,5969,0,0,0,30,0,3.562277540463422,1.0,83,7.0,0,0
42,4,0,1,0.0,-272,0,0,0,8,5,4.105649556653423,1.0,-1,0.0,3,0
32,1,2,1,0.0,1036,1,1,2,30,8,3.0509155493464135,2.0,-1,0.0,3,0
42,9,1,1,0.0,9324,0,0,0,27,1,3.1155428622349324,3.9999999999999987,-1,0.0,3,0
41,9,1,1,0.0,1043,1,1,2,14,8,4.322400501255742,1.0,-1,0.0,3,0
35,9,1,2,0.0,1473,1,0,2,12,8,3.3118867885623677,3.0,-1,0.0,3,0
48,2,1,1,0.0,183,1,0,2,3,6,4.203853547561417,8.999999999999996,-1,0.0,3,0
24,4,2,1,0.0,86,0,0,2,2,6,6.596287633197085,2.0,-1,0.0,3,0
59,1,1,1,0.0,0,1,0,2,20,8,4.280313744803609,3.9999999999999987,-1,0.0,3,0
45,1,1,0,0.0,2388,0,0,0,11,1,4.742004510794258,2.0,-1,0.0,3,0
39,0,0,1,0.0,160,1,0,0,5,1,3.9150415715014533,1.0,-1,0.0,3,0
46,4,1,2,0.0,385,1,0,2,29,8,2.90927441370995,3.9999999999999987,-1,0.0,3,0
38,2,1,2,0.0,4,1,0,0,16,5,3.9285442124182204,1.0,-1,0.0,3,0
30,4,2,2,0.0,119,0,0,0,28,4,5.1493004330849645,1.0,-1,0.0,3,0
52,9,1,2,0.0,0,0,1,0,5,1,5.080087168273383,1.0,-1,0.0,3,0
42,4,0,2,0.0,742,1,0,2,5,8,2.996416365739723,3.0,-1,0.0,3,0
46,6,0,1,0.0,0,0,0,2,10,1,1.6229724538258978,1.0,-1,0.0,3,0
33,4,2,2,0.0,1724,0,0,0,3,3,4.456841333435252,5.999999999999999,-1,0.0,3,0
52,5,1,1,0.0,0,0,0,0,22,1,4.874396376666061,4.999999999999998,-1,0.0,3,0
49,6,1,2,0.0,503,1,0,0,6,3,4.713472724989676,3.9999999999999987,200,1.0,0,0
59,4,2,2,0.0,68,1,0,2,28,8,4.044783825834629,2.0,-1,0.0,3,0
58,4,0,0,0.0,5914,0,0,2,17,6,3.140409198272226,3.9999999999999987,-1,0.0,3,0
26,9,2,2,0.0,192,1,0,2,15,8,5.295706240372823,1.0,-1,0.0,3,0
41,4,1,2,0.0,15,0,0,2,20,6,2.0001647578073913,4.999999999999998,-1,0.0,3,0
41,1,1,1,0.0,2157,1,0,2,14,8,3.901412008973134,2.0,-1,0.0,3,0
39,9,1,1,0.0,3494,1,0,0,19,9,3.7948375497782663,1.0,92,3.9999999999999987,0,0
27,3,1,0,0.0,275,1,0,0,14,8,4.164172079668743,2.0,-1,0.0,3,0
47,6,1,1,0.0,318,0,0,0,21,9,3.3011841761121925,1.0,-1,0.0,3,0
52,5,1,2,0.0,350,0,1,0,9,5,3.9150415715014533,1.0,-1,0.0,3,0
37,9,1,1,0.0,588,1,0,0,14,1,3.090128808524505,3.9999999999999987,-1,0.0,3,0
38,1,1,1,0.0,2008,1,0,0,18,9,4.885621301664719,1.0,-1,0.0,3,0
42,9,2,2,0.0,35,1,1,0,17,9,2.672812782590282,1.0,115,4.999999999999998,1,0
41,9,1,1,0.0,2152,0,0,0,30,11,3.7574498145197053,1.0,121,1.0,1,0
46,2,1,1,0.0,122,0,0,0,6,3,6.549404379245862,2.0,1,7.0,0,0
40,7,0,1,0.0,160,0,0,0,14,5,3.6714635363386248,3.0,-1,0.0,3,0
41,8,2,1,0.0,1934,1,0,0,21,9,3.955179700811219,2.0,-1,0.0,3,0
60,5,1,2,0.0,0,1,0,2,13,8,2.5936610542160112,3.9999999999999987,-1,0.0,3,0
59,5,1,3,0.0,613,0,0,0,19,1,3.2119835650398345,2.0,-1,0.0,3,0
59,5,1,0,0.0,574,0,0,0,18,1,4.169903523363071,5.999999999999999,-1,0.0,3,0
28,1,2,0,0.0,0,1,1,2,3,6,4.980108559644874,3.9999999999999987,-1,0.0,3,0
45,0,2,1,0.0,341,1,1,0,5,8,3.234911159750941,2.0,-1,0.0,3,0
31,1,0,0,0.0,158,1,0,2,28,8,3.9218085820103177,1.0,-1,0.0,3,0
31,10,2,2,0.0,1489,1,0,0,3,3,5.823676127914754,1.0,-1,0.0,3,0
46,11,1,3,0.0,2911,0,0,1,7,5,2.7282711389045713,8.999999999999996,-1,0.0,3,0
51,6,1,1,0.0,1178,0,0,0,6,1,5.448673387631484,2.0,-1,0.0,3,0
37,0,1,1,0.0,96,0,0,0,5,3,3.4903173113501746,1.0,182,3.0,2,0
40,7,1,1,0.0,4157,1,0,2,15,8,5.952127886285424,1.0,-1,0.0,3,0
31,1,2,1,1.0,-575,1,0,2,2,6,3.894548740808586,8.999999999999996,-1,0.0,3,0
38,1,1,0,0.0,3419,1,0,2,20,6,4.770080172334528,4.999999999999998,-1,0.0,3,0
39,9,2,1,0.0,1104,0,0,0,20,9,4.805534336641023,2.0,105,2.0,2,0
29,7,1,1,0.0,57,1,0,1,21,5,4.840295995152278,8.999999999999996,-1,0.0,3,0
65,5,1,0,0.0,343,0,0,1,5,3,3.9352488054762023,2.0,-1,0.0,3,0
26,0,2,1,0.0,-326,1,0,2,19,8,3.7112157961392023,3.0,-1,0.0,3,0
44,0,1,1,0.0,0,0,0,0,31,5,4.237079022940274,1.0,-1,0.0,3,0
27,4,2,2,0.0,3104,1,0,2,28,8,3.9419226980642983,2.0,-1,0.0,3,0
35,4,1,2,0.0,648,0,0,0,30,5,5.814370132602928,2.0,-1,0.0,3,0
36,0,2,1,0.0,10041,1,0,0,20,9,3.3843139693385544,2.0,184,1.0,1,0
36,4,2,2,1.0,-508,1,0,0,17,0,6.154921532844659,2.0,-1,0.0,3,0
24,1,2,1,0.0,327,1,0,2,28,8,4.805534336641023,2.0,-1,0.0,3,0
33,4,2,2,0.0,1150,1,0,1,12,8,3.5534958309549336,2.0,-1,0.0,3,0
53,4,2,2,0.0,1074,1,0,2,15,8,5.429129315696136,2.0,-1,0.0,3,0
45,7,1,1,0.0,27,1,1,0,31,5,2.763617671002859,2.0,-1,0.0,3,0
37,9,1,1,0.0,3720,1,0,0,28,4,5.533028859954425,1.0,-1,0.0,3,0
60,1,0,0,0.0,92,1,0,2,6,6,3.1526455494101584,3.0,-1,0.0,3,0
30,4,2,2,0.0,7845,1,0,2,3,6,3.0102921895856265,1.0,-1,0.0,3,0
37,1,1,0,0.0,157,1,0,2,30,8,6.156920046431465,7.999999999999997,-1,0.0,3,0
34,10,1,1,0.0,428,1,0,0,7,0,4.301496099499769,2.0,267,3.0,1,0
28,1,1,1,0.0,0,1,0,0,15,8,1.6229724538258978,3.9999999999999987,-1,0.0,3,0
44,9,2,1,0.0,54,0,1,0,19,1,4.181303021541534,2.0,-1,0.0,3,0
34,4,1,2,0.0,13,1,0,0,21,5,2.830859661649826,1.0,-1,0.0,3,0
70,5,1,0,0.0,3230,0,0,0,24,9,3.579667665418579,1.0,-1,0.0,3,0
38,4,2,2,0.0,1637,0,1,0,5,1,4.353254409709861,1.0,-1,0.0,3,0
32,0,2,1,0.0,6981,1,0,0,2,6,3.901412008973134,1.0,194,3.0,0,0
39,2,1,2,1.0,1,1,1,2,29,8,3.4903173113501746,1.0,-1,0.0,3,0
38,9,0,1,0.0,631,1,0,0,25,1,4.844117032597511,2.0,-1,0.0,3,0
36,3,0,2,0.0,7296,1,0,0,18,1,3.5446551315662935,5.999999999999999,-1,0.0,3,0
32,1,2,2,0.0,3014,1,0,0,7,8,4.6335838240372516,2.0,-1,0.0,3,0
34,9,2,1,0.0,920,1,0,0,29,10,4.44725358863922,1.0,342,4.999999999999998,0,0
49,4,1,2,0.0,735,1,0,2,13,8,2.8785984171565895,3.0,-1,0.0,3,0
45,4,1,2,0.0,1300,0,0,0,30,5,3.765007826941025,3.0,-1,0.0,3,0
24,0,1,1,0.0,541,1,0,2,5,6,5.689557388467516,3.9999999999999987,-1,0.0,3,0
47,4,1,2,0.0,0,0,0,0,19,1,4.258844513916575,2.0,-1,0.0,3,0
36,4,1,2,0.0,1257,0,0,0,8,3,3.5446551315662935,8.999999999999996,101,1.0,1,0
25,7,1,1,0.0,4522,1,0,0,18,8,4.050982268656094,3.9999999999999987,-1,0.0,3,0
30,0,2,1,0.0,585,0,1,0,2,3,1.6920175981145107,5.999999999999999,-1,0.0,3,0
29,10,2,2,0.0,150,1,0,0,5,8,3.974843050661143,1.0,-1,0.0,3,0
27,7,1,1,0.0,202,1,0,1,8,5,4.2534312926967885,2.0,-1,0.0,3,0
57,0,1,1,0.0,2137,0,0,1,8,5,3.7422094360276446,7.0,-1,0.0,3,0
38,6,0,1,0.0,2674,1,0,2,19,6,3.961763456584144,2.0,-1,0.0,3,0
43,1,1,1,0.0,625,1,0,2,30,11,4.038559629539667,1.0,-1,0.0,3,0
35,4,2,1,0.0,73,1,0,2,28,8,3.2574082114622884,2.0,-1,0.0,3,0
38,4,1,2,0.0,2656,0,0,0,8,5,4.348153031922057,2.0,-1,0.0,3,0
71,5,1,1,0.0,3,0,0,0,13,1,6.756782884038055,3.0,189,1.0,1,0
36,1,1,1,0.0,0,0,0,0,15,5,6.077644187239239,1.0,-1,0.0,3,0
40,1,1,1,0.0,95,0,1,2,20,6,3.0375370019885963,3.9999999999999987,-1,0.0,3,0
50,1,1,0,0.0,106,0,0,0,12,1,5.244019269110231,2.0,-1,0.0,3,0
31,4,1,2,0.0,477,1,0,0,21,9,3.234911159750941,4.999999999999998,-1,0.0,3,0
33,7,0,1,0.0,1529,1,0,1,18,9,2.7282711389045713,1.0,-1,0.0,3,0
57,9,1,1,0.0,28,1,0,0,8,8,3.961763456584144,1.0,358,1.0,0,0
32,7,2,2,0.0,1743,1,0,0,1,0,6.727077664156912,1.0,261,3.0,1,0
52,1,1,0,0.0,924,0,0,0,21,1,3.4042576221885303,3.9999999999999987,-1,0.0,3,0
30,0,2,1,0.0,457,0,0,0,27,0,3.3742219882996802,2.0,-1,0.0,3,0
40,0,1,1,0.0,0,1,0,0,3,3,5.533028859954425,1.0,201,1.0,0,0
50,0,1,1,0.0,736,1,0,2,14,8,3.2003521031953595,1.0,-1,0.0,3,0
32,4,1,2,0.0,0,0,0,0,29,1,4.0876459029501735,2.0,-1,0.0,3,0
36,0,2,1,0.0,787,0,0,2,17,6,3.3943253441093506,1.0,-1,0.0,3,0
60,0,1,1,0.0,-396,1,0,0,11,8,5.190918978547886,1.0,350,1.0,0,0
48,7,1,1,0.0,1573,0,0,0,5,1,3.974843050661143,1.0,-1,0.0,3,0
72,5,1,0,0.0,0,0,0,0,29,2,4.269615564207284,2.0,-1,0.0,3,0
46,1,1,1,0.0,524,1,0,1,5,8,2.079038359736477,7.0,-1,0.0,3,0
45,1,1,0,0.0,1558,1,0,0,6,8,4.063302894674698,1.0,-1,0.0,3,0
50,0,1,1,0.0,159,1,0,2,7,8,4.274973690166411,2.0,-1,0.0,3,0
29,4,1,2,1.0,53,1,0,0,31,5,2.4369974311563425,12.0,-1,0.0,3,0
40,4,2,3,0.0,838,1,0,2,12,8,5.682127652917603,3.0,-1,0.0,3,0
49,9,1,1,0.0,3144,0,0,0,31,5,4.86687414107649,2.0,-1,0.0,3,0
42,7,1,1,0.0,737,1,0,2,14,8,6.010446683148533,2.0,-1,0.0,3,0
43,9,1,1,0.0,4056,0,0,0,4,8,2.0001647578073913,5.999999999999999,89,2.0,0,0
36,0,1,1,0.0,162,1,1,0,20,0,4.832629393668506,2.0,-1,0.0,3,0
37,9,1,0,0.0,0,1,0,2,6,8,3.223502400151684,3.9999999999999987,-1,0.0,3,0
59,5,0,0,0.0,217,1,0,2,26,8,5.567392791697591,3.0,-1,0.0,3,0
75,5,1,0,0.0,3324,0,0,0,2,3,3.866763764067921,1.0,-1,0.0,3,0
53,4,1,1,0.0,2895,1,0,2,29,8,3.2003521031953595,1.0,-1,0.0,3,0
53,4,1,2,0.0,0,1,0,0,14,5,3.322496824365753,3.0,-1,0.0,3,0
57,5,1,2,0.0,11000,0,0,0,30,5,4.343035443026411,2.0,-1,0.0,3,0
30,9,1,1,0.0,-280,1,0,0,17,0,5.65717050328676,2.0,266,2.0,0,0
44,7,1,1,0.0,808,1,0,2,2,6,3.1155428622349324,2.0,-1,0.0,3,0
51,1,1,0,0.0,0,0,0,2,9,6,3.9813395028467427,2.0,-1,0.0,3,0
30,1,1,1,0.0,246,1,0,0,18,9,3.9813395028467427,2.0,113,4.999999999999998,0,0
42,1,1,1,0.0,-972,1,0,2,29,8,3.845565662684017,1.0,-1,0.0,3,0
48,1,1,1,0.0,750,0,0,0,5,3,3.322496824365753,2.0,8,2.0,1,0
40,10,1,2,0.0,2430,0,0,0,24,1,3.3434466104789884,2.0,-1,0.0,3,0
36,9,1,1,0.0,-179,1,0,0,17,5,3.831256371246868,1.0,-1,0.0,3,0
40,0,1,1,0.0,1412,0,0,0,31,5,2.8470134811255874,3.0,-1,0.0,3,0
47,3,1,1,1.0,-1531,1,0,0,31,5,3.9150415715014533,7.999999999999997,-1,0.0,3,0
39,4,1,2,0.0,51,0,0,0,20,1,3.8021969071482844,2.0,-1,0.0,3,0
41,7,1,3,0.0,88,1,0,0,11,8,3.517769491829246,1.0,336,2.0,0,0
42,3,1,0,0.0,-209,0,1,0,11,1,3.3742219882996802,2.0,-1,0.0,3,0
50,3,2,1,0.0,799,0,0,1,28,4,3.0641375472410988,1.0,-1,0.0,3,0
58,5,1,2,0.0,4048,0,1,0,15,5,4.540726475788741,4.999999999999998,-1,0.0,3,0
70,5,1,1,0.0,1310,0,0,0,15,10,5.71901744171604,1.0,-1,0.0,3,0
29,4,2,2,0.0,573,1,1,2,16,6,4.129327720146802,3.9999999999999987,-1,0.0,3,0
56,4,1,2,0.0,6798,1,0,0,17,9,4.44725358863922,1.0,-1,0.0,3,0
32,6,1,2,0.0,1214,0,0,0,11,1,3.5086831058198653,2.0,-1,0.0,3,0
39,9,2,3,0.0,75,0,0,2,6,6,2.4122661862019714,1.0,-1,0.0,3,0
33,4,0,2,0.0,387,0,0,0,6,3,2.1505708880778047,4.999999999999998,-1,0.0,3,0
47,9,1,1,0.0,2246,1,0,0,10,5,4.793794835721773,1.0,-1,0.0,3,0
39,1,0,0,0.0,3,0,1,2,1,5,5.696961020170525,1.0,-1,0.0,3,0
34,9,1,1,0.0,883,0,0,0,14,1,3.961763456584144,3.0,-1,0.0,3,0
36,1,1,0,0.0,1503,0,0,0,19,9,3.7874394548047654,1.0,-1,0.0,3,0
40,1,1,0,0.0,-322,1,1,2,6,8,3.831256371246868,1.0,-1,0.0,3,0
34,9,1,0,0.0,1301,0,0,0,2,3,2.968132269144789,1.0,-1,0.0,3,0
54,1,1,0,0.0,950,1,0,2,15,8,4.607566200524816,2.0,-1,0.0,3,0
36,4,1,2,0.0,2326,1,0,0,20,9,1.6920175981145107,4.999999999999998,-1,0.0,3,0
34,1,1,0,0.0,-78,1,0,2,9,8,4.1756137757244955,1.0,-1,0.0,3,0
50,0,0,1,1.0,2405,1,0,0,6,8,3.596832635439625,1.0,287,7.999999999999997,0,0
48,9,0,2,0.0,113,0,1,0,22,5,2.672812782590282,1.0,-1,0.0,3,0
35,7,1,2,0.0,4564,0,0,0,18,1,2.7977840690300724,5.999999999999999,-1,0.0,3,0
33,7,1,1,0.0,387,1,0,0,7,0,4.781977195683225,2.0,138,2.0,0,0
42,9,1,1,0.0,1865,1,0,2,15,8,3.96831780336903,1.0,-1,0.0,3,0
31,9,2,1,0.0,4105,0,0,0,30,0,4.513230847098408,1.0,-1,0.0,3,0
54,1,1,0,0.0,258,0,0,1,25,8,3.333016159458004,1.0,88,1.0,0,0
55,4,1,0,0.0,19,1,0,2,16,8,2.968132269144789,3.0,-1,0.0,3,0
30,4,2,2,0.0,3773,1,0,0,9,3,3.2119835650398345,3.9999999999999987,258,1.0,0,0
30,7,1,1,0.0,1808,1,0,0,18,8,3.3011841761121925,2.0,-1,0.0,3,0
59,4,0,2,0.0,1304,0,0,2,18,6,4.296226909900453,1.0,-1,0.0,3,0
50,0,2,1,0.0,3702,0,0,0,16,10,3.5534958309549336,4.999999999999998,-1,0.0,3,0
59,5,1,1,0.0,163,0,0,0,24,5,5.256304731615281,1.0,-1,0.0,3,0
27,7,2,1,0.0,-151,0,0,0,8,5,4.598804869787091,2.0,-1,0.0,3,0
25,4,2,2,0.0,1602,1,0,0,26,8,3.901412008973134,1.0,-1,0.0,3,0
37,0,1,1,0.0,1314,1,0,0,22,8,3.2003521031953595,1.0,14,8.0,0,0
36,9,1,1,0.0,84,1,0,2,20,8,3.1155428622349324,1.0,-1,0.0,3,0
56,5,1,0,0.0,1906,0,1,2,19,6,2.7977840690300724,8.999999999999996,-1,0.0,3,0
52,4,1,2,0.0,291,0,0,0,21,1,3.8737605561432313,3.0,-1,0.0,3,0
36,7,0,1,0.0,223,1,1,0,11,8,3.268501172784376,1.0,-1,0.0,3,0
30,9,1,1,0.0,207,1,0,2,23,8,3.1767406166557306,2.0,-1,0.0,3,0
31,4,2,2,0.0,518,1,0,0,18,8,5.046213806386266,1.0,-1,0.0,3,0
55,5,1,1,0.0,241,1,0,2,20,6,2.0406303143070144,5.999999999999999,-1,0.0,3,0
28,0,2,1,0.0,-126,0,1,0,8,5,4.907864543868276,3.9999999999999987,-1,0.0,3,0
44,4,2,1,0.0,421,0,1,0,5,1,4.701100774043519,1.0,-1,0.0,3,0
28,1,2,1,0.0,38,1,0,2,23,8,2.529709944845343,1.0,-1,0.0,3,0
25,9,2,2,0.0,800,1,0,2,13,8,3.8807233920902613,3.9999999999999987,-1,0.0,3,0
39,0,0,1,0.0,32,0,1,2,20,6,1.754197044080575,9.999999999999998,-1,0.0,3,0
32,4,1,1,0.0,1477,1,0,0,18,9,3.5710011846522116,1.0,-1,0.0,3,0
42,1,1,1,0.0,160,1,1,2,26,6,4.129327720146802,1.0,-1,0.0,3,0
31,1,2,1,0.0,4415,1,0,2,2,6,4.789864365303994,1.0,-1,0.0,3,0
38,9,0,1,0.0,-397,1,1,0,21,5,3.3843139693385544,8.999999999999996,-1,0.0,3,0
30,0,1,1,0.0,590,0,0,0,11,1,5.190918978547886,3.0,-1,0.0,3,0
50,9,1,1,0.0,778,0,0,0,23,5,2.11562082416138,1.0,-1,0.0,3,0
50,4,1,2,0.0,19,0,1,0,23,5,4.215007394209285,1.0,-1,0.0,3,0
47,10,1,1,1.0,0,0,0,0,18,9,3.2794934048358044,2.0,-1,0.0,3,0
29,1,1,1,0.0,-28,1,0,2,12,8,5.025591398897996,1.0,-1,0.0,3,0
34,2,1,1,0.0,3119,1,0,2,21,8,4.44725358863922,3.9999999999999987,-1,0.0,3,0
54,4,1,2,0.0,122,1,0,0,22,5,3.6954532701517198,3.0,-1,0.0,3,0
43,0,1,1,0.0,0,0,0,2,20,6,6.09823754559871,11.999999999999995,-1,0.0,3,0
47,1,1,0,0.0,4157,0,0,2,11,6,3.3742219882996802,3.0,-1,0.0,3,0
55,5,1,1,0.0,102,1,0,2,7,8,3.2003521031953595,1.0,-1,0.0,3,0
